prog,bird,duration_scaled,frequency_change_scaled,direction_scaled
625,B,0.140700183,2061.410299,965.3519878
626,B,0.146009623,1457.430211,1042.150944
627,B,0.12742658,748.4101087,842.1998659
628,B,0.122117139,2520.960366,764.5779561
629,B,0.146009623,892.8401296,811.5257537
630,B,0.138045462,2310.880335,946.0974207
631,B,0.135390741,2022.020294,982.2927524
632,B,0.130081301,1404.910204,715.4276732
633,B,0.146009623,2022.020294,834.9149939
634,B,0.153973784,1194.830173,157.9446878
635,B,0.140700183,2074.540301,893.789711
636,B,0.130081301,2836.080412,672.2465817
637,B,0.148664344,722.1501048,1137.292527
638,B,0.140700183,2218.970322,732.1337976
639,B,0.12477186,1457.430211,1024.208455
640,B,0.148664344,1431.170207,454.3396366
641,B,0.161937946,1207.960175,513.4744683
642,B,0.11946242,2822.95041,606.1627329
643,B,0.146009623,2087.670302,828.2400549
644,B,0.146009623,1391.780202,815.5291634
645,B,0.140700183,1601.860233,1022.628568
646,B,0.191139871,1155.440168,55.99709024
647,B,0.130081301,1943.240282,1146.761144
648,B,0.135390741,1720.03025,977.5731805
649,B,0.132736021,1838.200267,136.0172305
650,B,0.12742658,2113.930307,889.2448463
651,B,0.106188817,984.7501429,-95.32812805
652,B,0.12477186,1641.250238,-324.4093622
653,B,0.138045462,525.2000762,665.2956171
654,B,0.11946242,1549.340224,-249.7293049
655,B,0.098224656,905.9701315,-152.3456829
656,B,0.146009623,682.7600991,348.0937329
657,B,0.132736021,1693.770246,705.2966854
658,B,0.148664344,2927.990424,617.5577707
659,B,0.156628505,630.2400915,265.1553232
660,B,0.140700183,551.46008,810.1665951
661,B,0.12742658,748.4101087,-159.9581963
662,B,0.156628505,1155.440168,246.2837817
663,B,0.140700183,2297.750333,919.7459488
664,B,0.172556828,879.7101277,992.8982659
665,B,0.164592666,2310.880335,441.7049134
666,B,0.130081301,1549.340224,835.1637854
667,B,0.132736021,2140.190311,897.8855134
668,B,0.148664344,997.8801449,872.1603659
669,B,0.111498257,2954.250429,378.0271463
670,B,0.138045462,1076.660156,1005.534723
671,B,0.140700183,879.7101277,1008.90405
672,B,0.11946242,1037.27015,974.99835
673,B,0.135390741,2993.640434,874.3917195
674,B,0.108843538,1575.600229,-316.5034
675,B,0.140700183,1391.780202,-43.30855976
676,B,0.087605774,630.2400915,-164.4897024
677,B,0.122117139,1378.6502,379.2007159
678,B,0.132736021,722.1501048,889.7655378
679,B,0.106188817,551.46008,-235.5859427
680,B,0.138045462,1457.430211,799.6640439
681,B,0.12742658,1339.260194,952.0048671
682,B,0.135390741,512.0700743,889.325811
683,B,0.092915215,787.8001144,-138.5193756
684,B,0.143354902,1785.68026,686.0117012
685,B,0.090260494,1838.200267,-214.7673854
686,B,0.076986893,2192.710318,-196.6501256
687,B,0.132736021,1746.290254,846.1089951
688,B,0.098224656,1102.92016,-353.9659463
689,B,0.135390741,1693.770246,841.3231512
690,B,0.132736021,1601.860233,748.4188512
691,B,0.146009623,1798.810261,530.6865451
692,B,0.114152978,1654.38024,785.4830573
693,B,0.082296333,1903.850277,401.9293732
694,B,0.135390741,879.7101277,1036.422678
695,B,0.126099221,682.7600991,990.6514134
696,B,0.126099221,1037.27015,1138.666249
697,B,0.121674687,945.3601372,930.6014561
698,B,0.139372822,919.1001334,1002.731366
699,B,0.117250152,1234.220179,965.2705683
700,B,0.11946242,787.8001144,892.8932317
701,B,0.130523754,1391.780202,1116.948482
702,B,0.132736021,1890.720274,904.8335988
703,B,0.10397655,1129.180164,879.160878
704,B,0.11946242,905.9701315,778.1788268
705,B,0.152646424,1916.980278,857.1481159
706,B,0.11946242,2389.660346,862.3012793
707,B,0.130523754,1444.30021,750.4201744
708,B,0.106188817,1142.310166,810.0118646
709,B,0.134948288,393.9000572,430.5988476
710,B,0.126099221,1102.92016,926.2856183
711,B,0.121674687,1142.310166,777.4546134
712,B,0.132736021,1299.870189,911.9558244
713,B,0.121674687,1562.470227,958.7730598
714,B,0.110613351,1851.330268,811.0131073
715,B,0.143797356,879.7101277,641.5396488
716,B,0.110613351,774.6701124,622.6883366
717,B,0.108401084,656.5000952,635.4758549
718,B,0.112825618,1444.30021,787.9075183
719,B,0.128311488,1076.660156,1015.481972
720,B,0.134948288,1024.140149,877.601339
721,B,0.132736021,866.5801257,956.8626622
722,B,0.130523754,971.620141,1004.128259
723,B,0.101764283,1194.830173,967.5330256
724,B,0.141585089,1916.980278,843.22145
725,B,0.132736021,1234.220179,729.633128
726,B,0.141585089,971.620141,810.6693878
727,B,0.137160555,1523.080221,336.255839
728,B,0.132736021,1431.170207,688.1425866
729,B,0.14822189,2914.860423,841.5664037
730,B,0.130523754,2363.400343,509.7636293
731,B,0.121674687,971.620141,802.3570012
732,B,0.126099221,2192.710318,334.0258768
733,B,0.134948288,1549.340224,483.3446854
734,B,0.123886954,2442.180355,889.7516659
735,B,0.123886954,1339.260194,665.803089
736,B,0.130523754,1614.990234,596.6798829
737,B,0.132736021,2232.100324,458.0920256
738,B,0.128311488,1063.530154,853.2143024
739,B,0.126099221,1930.11028,1001.578588
740,B,0.150434157,1050.400152,160.4254293
741,B,0.139372822,1693.770246,796.2049915
742,B,0.128311488,1562.470227,474.8712256
743,B,0.121674687,2678.520389,890.51635
744,B,0.150434157,1890.720274,548.024222
745,B,0.099552016,774.6701124,-232.5502805
746,B,0.112825618,2113.930307,193.0758963
747,B,0.132736021,1102.92016,-157.7635634
748,B,0.134948288,1470.560213,400.3864305
749,B,0.11946242,1102.92016,-62.02083049
750,B,0.139372822,892.8401296,936.7561915
751,B,0.14822189,564.590082,362.5893037
752,B,0.130523754,1798.810261,863.6387329
753,B,0.101764283,1247.35018,-188.9963573
754,B,0.126099221,1496.820217,413.2665744
755,B,0.117250152,1562.470227,-304.4256927
756,B,0.110613351,3072.420446,7.408112195
757,B,0.134948288,958.4901391,225.9942695
758,B,0.126099221,538.3300782,-18.27117195
759,B,0.139372822,1011.010147,526.9518476
760,B,0.121674687,984.7501429,-273.772028
761,B,0.130523754,1444.30021,-319.2495122
762,B,0.130523754,1024.140149,-83.90232805
763,B,0.117250152,1431.170207,813.8246841
764,B,0.121674687,1851.330268,590.3454549
765,B,0.141585089,1247.35018,663.1670488
766,B,0.11946242,919.1001334,243.603378
767,B,0.14822189,1247.35018,624.6695134
768,B,0.130523754,2048.280298,694.2900915
769,B,0.112825618,945.3601372,-349.3921256
770,B,0.11946242,1995.76029,-70.8145939
771,B,0.123886954,1142.310166,1187.113101
772,B,0.132736021,1260.480183,741.8894024
773,B,0.110613351,1562.470227,-457.9751378
774,B,0.143797356,774.6701124,370.7311622
775,B,0.126099221,971.620141,914.6906646
776,B,0.123886954,341.3800495,-490.1897256
777,B,0.11946242,1444.30021,753.6832073
778,B,0.14822189,1168.57017,-188.5687183
779,B,0.139372822,1102.92016,979.8886463
780,B,0.146009623,1313.00019,314.6782768
781,B,0.139372822,1851.330268,998.3100573
782,B,0.079641612,2337.140339,-171.0230402
783,B,0.152646424,2836.080412,382.3024378
784,B,0.121674687,498.9400724,-377.6305878
785,B,0.112825618,1247.35018,-200.6006805
786,B,0.128311488,354.5100515,-315.1217098
787,B,0.130523754,1720.03025,891.2940951
788,B,0.121674687,905.9701315,-245.7977439
789,B,0.11946242,932.2301352,-149.7019549
790,B,0.137160555,2179.580316,947.6197915
791,B,0.134948288,1313.00019,-546.796839
792,B,0.112825618,1273.610185,-377.0037
793,B,0.170344561,1247.35018,-443.1259659
794,B,0.137160555,1378.6502,1030.660417
795,B,0.141585089,827.19012,181.5092707
796,B,0.126099221,800.9301162,-408.031722
797,B,0.139372822,433.2900629,-324.2733085
798,B,0.132736021,2639.130383,939.5456622
799,B,0.12742658,1260.480183,930.9580841
800,B,0.137160555,892.8401296,982.5800305
801,B,0.146009623,1772.550257,933.3285463
802,B,0.146009623,1391.780202,882.36135
803,B,0.151319065,1864.460271,866.4911341
804,B,0.148664344,2770.430402,734.1276866
805,B,0.143354902,892.8401296,717.4152963
806,B,0.130081301,1352.390196,1098.25438
807,B,0.140700183,1194.830173,805.8436866
808,B,0.169902107,905.9701315,824.6645707
809,B,0.140700183,1509.95022,744.566222
810,B,0.130081301,2389.660346,1056.621065
811,B,0.161937946,1667.510241,907.7874976
812,B,0.153973784,2954.250429,890.6829232
813,B,0.130081301,1496.820217,1091.243893
814,B,0.130081301,1339.260194,1090.993339
815,B,0.12742658,1641.250238,761.9360659
816,B,0.138045462,1037.27015,813.0814683
817,B,0.138045462,1903.850277,1024.525174
818,B,0.143354902,1614.990234,865.8603524
819,B,0.191139871,1181.700171,662.7769244
820,B,0.143797356,1378.6502,893.610111
821,B,0.138045462,1024.140149,838.8510232
822,B,0.123886954,1076.660156,759.8143207
823,B,0.140700183,892.8401296,1060.309918
824,B,0.132736021,3190.590463,469.8676146
825,B,0.122117139,2376.530345,1104.052316
826,B,0.159283226,2048.280298,1072.31605
827,B,0.12477186,2087.670302,748.1973402
828,B,0.132736021,2415.920351,963.2312451
829,B,0.138045462,2520.960366,827.1742207
830,B,0.138045462,2258.360328,1209.92908
831,B,0.151319065,1890.720274,769.8154866
832,B,0.12477186,2494.700362,986.8292829
833,B,0.111498257,1798.810261,450.2791976
834,B,0.140700183,1496.820217,918.2178902
835,B,0.12742658,1483.690216,869.1205756
836,B,0.132736021,2429.050352,839.2116439
837,B,0.138045462,1890.720274,1022.847335
838,B,0.138045462,1838.200267,1073.807676
839,B,0.146009623,1588.73023,932.1643134
840,B,0.148664344,800.9301162,997.3110585
841,B,0.135390741,1536.210223,955.2853902
842,B,0.12742658,1614.990234,840.214228
843,B,0.140700183,1720.03025,946.312322
844,B,0.135390741,2179.580316,1103.411632
845,B,0.140700183,722.1501048,-758.4041549
846,B,0.143354902,984.7501429,208.7442402
847,B,0.138045462,2888.60042,1004.934479
848,B,0.11946242,840.320122,-280.236228
849,B,0.11946242,1247.35018,1042.25481
850,B,0.135390741,1785.68026,-492.8621537
851,B,0.135390741,603.9800877,-167.3920232
852,B,0.12742658,2836.080412,819.2912988
853,B,0.11946242,2731.040396,800.0446354
854,B,0.143354902,1798.810261,1040.533782
855,B,0.138045462,1313.00019,883.8177573
856,B,0.135390741,1930.11028,-617.0478329
857,B,0.159283226,2350.270341,-702.1830463
858,B,0.143354902,1864.460271,437.0569793
859,B,0.12477186,814.0601182,-328.1947415
860,B,0.140700183,2967.38043,849.3898122
861,B,0.135390741,2271.490329,707.7376976
862,B,0.143354902,3164.33046,753.1100049
863,B,0.143354902,2258.360328,917.8223207
864,B,0.143354902,748.4101087,-526.7593451
865,B,0.138045462,1024.140149,-425.0362902
866,B,0.151319065,919.1001334,-350.9875939
867,B,0.148664344,1496.820217,-673.76815
868,B,0.116807699,1313.00019,-768.0469915
869,B,0.135390741,2166.450315,803.5491037
870,B,0.185830429,905.9701315,-735.51345
871,B,0.138045462,1326.130193,-349.3913793
872,B,0.132736021,1930.11028,342.6683427
873,B,0.12742658,1509.95022,-222.9720476
874,B,0.103534096,1562.470227,-149.0101159
875,B,0.135390741,2429.050352,-935.471328
876,B,0.12742658,1825.070265,854.9074366
877,B,0.12742658,1391.780202,-326.5080427
878,B,0.135390741,1680.640244,702.6866451
879,B,0.146009623,997.8801449,-489.0584012
880,B,0.151319065,1549.340224,643.816172
881,B,0.175211548,1549.340224,-1196.291904
882,B,0.18848515,1903.850277,-990.4086537
883,B,0.135390741,1496.820217,-476.2114659
884,B,0.151319065,2232.100324,226.9815061
885,B,0.130081301,1693.770246,-442.3612305
886,B,0.191139871,1536.210223,-889.103361
887,B,0.148664344,1194.830173,-431.0849159
888,B,0.148664344,2337.140339,-220.0454415
889,B,0.111498257,1181.700171,-82.80626829
890,B,0.135390741,1155.440168,448.7124402
891,B,0.079641612,2442.180355,-127.0214768
892,B,0.138045462,1930.11028,543.2677439
893,B,0.122117139,1326.130193,96.82213659
894,B,0.140700183,1903.850277,662.9060085
895,B,0.092915215,1943.240282,-95.70731951
896,B,0.12742658,656.5000952,-518.3548988
897,B,0.146009623,1247.35018,661.357689
898,B,0.116807699,1063.530154,-194.6404195
899,B,0.148664344,1168.57017,163.4270988
900,B,0.140700183,761.5401105,269.4753793
901,B,0.12477186,485.8100705,-98.74111707
902,B,0.140700183,1260.480183,368.2660232
903,B,0.132736021,2376.530345,878.6615659
904,B,0.130081301,1299.870189,842.5290171
905,B,0.140700183,1982.630288,652.558461
906,B,0.143354902,328.2500477,-514.4404866
907,B,0.153973784,1903.850277,-481.2088634
908,B,0.175211548,1838.200267,-834.9409183
909,B,0.196449311,1641.250238,-1162.201589
910,B,0.146009623,840.320122,368.8012146
911,B,0.135390741,1273.610185,911.4369012
912,B,0.122117139,2704.780393,792.1530024
913,B,0.12477186,1352.390196,-282.5032671
914,B,0.169902107,525.2000762,-522.1288146
915,B,0.130081301,1024.140149,-430.5029305
916,B,0.116807699,1234.220179,-451.4497037
917,B,0.148664344,1260.480183,-163.1867427
918,B,0.135390741,1549.340224,-353.2922378
919,B,0.135390741,695.890101,-592.2838024
920,B,0.114152978,590.8500857,-211.6952695
921,B,0.140700183,1181.700171,-270.5902085
922,B,0.196449311,682.7600991,-834.211622
923,B,0.135390741,1614.990234,205.2964963
924,B,0.185830429,1404.910204,-1045.948435
925,B,0.209722913,919.1001334,-850.4598707
926,B,0.12742658,879.7101277,924.0149549
927,B,0.116807699,748.4101087,837.6374707
928,B,0.130081301,2008.890291,989.291928
929,B,0.11946242,1457.430211,952.8471463
930,B,0.12477186,1930.11028,902.3346561
931,B,0.230960677,643.3700934,-360.3790951
932,B,0.11946242,3098.68045,755.9212695
933,B,0.098224656,2074.540301,722.5428805
934,B,0.116807699,2074.540301,981.3035305
935,B,0.138045462,1956.370284,967.4586805
936,B,0.148664344,1509.95022,-731.1386
937,B,0.169902107,1063.530154,-410.91875
938,B,0.092915215,1877.590272,677.7389317
939,B,0.132736021,1142.310166,535.3148988
940,B,0.087605774,1483.690216,366.1514866
941,B,0.12477186,1024.140149,-240.8644329
942,B,0.114152978,1431.170207,772.3568354
943,B,0.151319065,722.1501048,-152.6933573
944,B,0.114152978,1286.740187,1072.768452
945,B,0.146009623,2612.870379,586.7088427
946,B,0.151319065,275.73004,763.3447854
947,B,0.130081301,1089.790158,-227.7955085
948,B,0.148664344,2836.080412,882.8227976
949,B,0.12477186,1378.6502,-312.1445817
950,B,0.140700183,827.19012,95.38375366
951,B,0.143354902,866.5801257,493.5658841
952,B,0.148664344,1089.790158,630.9207902
953,B,0.164592666,1667.510241,631.6177585
954,B,0.108843538,1221.090177,243.1262707
955,B,0.116807699,800.9301162,817.1685829
956,B,0.130081301,827.19012,888.3669488
957,B,0.138045462,2113.930307,488.5831061
958,B,0.130081301,1641.250238,981.739572
959,B,0.161937946,748.4101087,559.244189
960,B,0.12477186,853.4501239,-368.6619122
961,B,0.159283226,905.9701315,15.64002195
962,B,0.132736021,2113.930307,940.6922488
963,B,0.132736021,2153.320312,902.1835622
964,B,0.138045462,1260.480183,736.0750793
965,B,0.12477186,1916.980278,860.1531622
966,B,0.122117139,1299.870189,935.571011
967,B,0.148664344,971.620141,496.5896305
968,B,0.130081301,1982.630288,917.2244049
969,B,0.12477186,905.9701315,-179.5524659
970,B,0.143354902,1536.210223,676.0217
971,B,0.106188817,774.6701124,-386.5711817
972,B,0.106188817,1273.610185,776.7094463
973,B,0.138045462,2507.830363,839.8011317
974,B,0.12477186,2113.930307,960.3099707
975,B,0.130081301,1720.03025,1015.361593
976,B,0.122117139,2310.880335,899.561111
977,B,0.135390741,1365.520199,995.8608524
978,B,0.12742658,1706.900248,1025.555304
979,B,0.130081301,1155.440168,1126.048259
980,B,0.122117139,1916.980278,886.191911
981,B,0.103534096,1483.690216,898.0462415
982,B,0.146009623,1628.120237,887.9356707
983,B,0.12742658,2573.480373,1065.552794
984,B,0.103534096,2665.390387,627.0205659
985,B,0.138045462,2389.660346,929.9397878
986,B,0.135390741,1654.38024,980.134589
987,B,0.138045462,2468.440359,983.0969451
988,B,0.143354902,1483.690216,1088.171259
989,B,0.132736021,2337.140339,1007.127798
990,B,0.122117139,1523.080221,863.9934866
991,B,0.132736021,2166.450315,911.8417732
992,B,0.143354902,1811.940263,911.5035366
993,B,0.138045462,2415.920351,759.1388963
994,B,0.130081301,2468.440359,1018.513972
995,B,0.130081301,1299.870189,934.8258207
996,B,0.148664344,1168.57017,1012.439489
997,B,0.12477186,2914.860423,688.0235805
998,B,0.130081301,1890.720274,917.228189
999,B,0.122117139,1313.00019,813.0657134
1000,B,0.135390741,748.4101087,-205.9595768
1001,B,0.135390741,1102.92016,1017.813885
1002,B,0.153973784,1207.960175,-393.4423805
1003,B,0.135390741,2153.320312,812.4344159
1004,B,0.132736021,1286.740187,-814.8961756
1005,B,0.132736021,1378.6502,858.6411122
1006,B,0.138045462,2087.670302,982.6193976
1007,B,0.087605774,1562.470227,596.3190317
1008,B,0.140700183,1326.130193,-31.86079878
1009,B,0.138045462,1536.210223,856.9629183
1010,B,0.132736021,2284.620332,1135.112624
1011,B,0.108843538,1011.010147,807.1479951
1012,B,0.138045462,2022.020294,1085.885938
1013,B,0.12477186,971.620141,725.9446244
1014,B,0.11946242,603.9800877,1049.864916
1015,B,0.130081301,1654.38024,1042.570963
1016,B,0.11946242,1575.600229,1070.352371
1017,B,0.114152978,2166.450315,1073.613338
1018,B,0.132736021,2271.490329,1018.054728
1019,B,0.130081301,1313.00019,895.1367037
1020,B,0.12477186,2087.670302,894.0887268
1021,B,0.151319065,1181.700171,861.3399256
1022,B,0.151319065,2875.470417,660.6570683
1023,B,0.135390741,905.9701315,979.5840012
1024,B,0.143354902,2678.520389,675.3181512
1025,B,0.132736021,1024.140149,1038.870882
1026,B,0.12742658,2205.840321,892.598528
1027,B,0.130081301,1391.780202,973.8926549
1028,B,0.143354902,2087.670302,941.8337317
1029,B,0.148664344,1207.960175,1094.900261
1030,B,0.122117139,1811.940263,837.4557378
1031,B,0.148664344,1864.460271,1008.529657
1032,B,0.122117139,840.320122,898.0464793
1033,B,0.12742658,1089.790158,720.8489744
1034,B,0.148664344,2836.080412,863.3708683
1035,B,0.132736021,2520.960366,825.9485537
1036,B,0.130081301,1549.340224,995.6728927
1037,B,0.135390741,2455.310356,932.1104293
1038,B,0.116807699,1877.590272,959.9191183
1039,B,0.090260494,1969.500285,375.6178012
1040,B,0.12742658,2297.750333,914.4683488
1041,B,0.140700183,1365.520199,1093.200015
1042,B,0.12477186,1024.140149,993.5965439
1043,B,0.12477186,1155.440168,852.7486902
1044,B,0.138045462,2678.520389,-739.2808878
1045,B,0.138045462,1509.95022,1006.250968
1046,B,0.071677451,1982.630288,-231.8322354
1047,B,0.143354902,1588.73023,514.77935
1048,B,0.132736021,1129.180164,30.74432195
1049,B,0.143354902,1549.340224,833.3179756
